Link,Relevance
https://www.reckitt.com//about-us/our-leadership/executive-team/,0.07102272727272728
https://www.reckitt.com//about-us/our-leadership/the-board/,0.05263157894736842
https://www.reckitt.com//newsroom/latest-news/news/2021/march/volker-kuhn-appointed-as-president-hygiene/,0.04299583911234397
https://www.reckitt.com//investors/corporate-governance/,0.03612903225806452
https://www.reckitt.com//careers/our-people/,0.03598484848484849
https://www.reckitt.com//investors/corporate-governance/section-172-statements/,0.029660365759950822
https://www.reckitt.com//about-us/our-leadership/,0.026058631921824105
https://www.reckitt.com//investors/annual-report-2020/,0.02581438229870928
https://www.reckitt.com//investors/your-shareholding/debt-investors/,0.02466525722339676
https://www.reckitt.com//investors/financial-calendar/,0.02207505518763797
https://www.reckitt.com//investors/investor-tools/regulatory-news/,0.02207505518763797
https://www.reckitt.com//investors/investor-tools/,0.02207505518763797
https://www.reckitt.com//investors/annual-general-meetings/agm-archive/,0.02066115702479339
https://www.reckitt.com//investors/investor-tools/detailed-share-price/,0.020202020202020204
https://www.reckitt.com//investors/investor-tools/historical-share-price/,0.020202020202020204
https://www.reckitt.com//investors/investor-tools/share-price-calculator/,0.020202020202020204
https://www.reckitt.com//investors/annual-general-meetings/,0.0196078431372549
https://www.reckitt.com//newsroom/latest-news/news/2021/march/reckitt-gender-pay-report-2020/,0.01955671447196871
https://www.reckitt.com//newsroom/latest-news/news/2021/april/reporting-reckitt/,0.019178082191780823
https://www.reckitt.com//newsroom/latest-news/?tag=Innovation,0.019157088122605363
https://www.reckitt.com//newsroom/latest-news/,0.019157088122605363
https://www.reckitt.com//newsroom/latest-news/?tag=COVID-19,0.019157088122605363
https://www.reckitt.com//newsroom/latest-news/?tag=Corporate,0.019157088122605363
https://www.reckitt.com//newsroom/latest-news/?tag=Brands,0.019157088122605363
https://www.reckitt.com//newsroom/latest-news/?tag=Investor,0.019157088122605363
https://www.reckitt.com//newsroom/latest-news/?tag=Responsibility,0.019157088122605363
https://www.reckitt.com//newsroom/latest-news/?tag=Social,0.019157088122605363
https://www.reckitt.com//newsroom/latest-news/news/2021/april/q1-results-2021/,0.019067796610169493
https://www.reckitt.com//sustainability/fairer-society/gender-pay/,0.018741633199464525
https://www.reckitt.com//investors/investor-news/,0.01834862385321101
https://www.reckitt.com//sustainability/purpose-led-brands/ethical-behaviour/,0.016423357664233577
https://www.reckitt.com//sustainability/our-approach/,0.016355140186915886
https://www.reckitt.com//sustainability/fairer-society/people-and-culture/,0.016101694915254237
https://www.reckitt.com//sustainability/key-issues-and-stakeholders/,0.01606425702811245
https://www.reckitt.com//newsroom/latest-news/news/2021/march/joining-forces-with-tourism-authority-of-thailand/,0.015950920245398775
https://www.reckitt.com//brands/woolite/,0.015698587127158554
https://www.reckitt.com//careers/our-people/yawer/,0.015690376569037656
https://www.reckitt.com//brands/air-wick/,0.015514809590973202
https://www.reckitt.com//careers/our-people/caroline/,0.015429122468659595
https://www.reckitt.com//careers/,0.015280135823429542
https://www.reckitt.com//investors/,0.015172413793103448
https://www.reckitt.com//investors/your-shareholding/adr-information/,0.015082956259426848
https://www.reckitt.com//sustainability/recognition-and-partnerships/,0.015056461731493099
